date,y,glmnet_pred,xgb_pred,svmpoly_pred,DNN_predict
2020/11/13,16324.2,17325.01485,11975.47754,9565.327128,12060.662
2020/11/14,16071,17464.06563,12276.24512,9587.354198,12203.373
2020/11/15,15953,17567.40688,12363.96973,9487.025987,12285.204
2020/11/16,16715.8,17995.64149,11969.38477,9602.175837,12698.925
2020/11/17,17662.3,17976.81023,12314.7832,9499.334622,12730.007
2020/11/18,17774.6,18346.10151,12132.73047,9627.824538,13010.198
2020/11/19,17803.5,18690.92795,12179.24512,9724.100557,13351.094
2020/11/20,18675.2,18618.38681,12165.09961,9519.971571,13290.978
2020/11/21,18687.2,18649.23324,11989.68359,9656.859327,13491.062
2020/11/22,18412.9,18994.20108,12267.13281,9742.314153,13756.582
2020/11/23,18379.6,19030.6648,12307.53223,9640.250303,13873.901
2020/11/24,19152.6,19312.79816,12439.5293,9591.280467,14018.485
2020/11/25,18723,19552.21136,12414.94141,9751.428557,14265.052
2020/11/26,17162,19652.05446,12214.62207,9724.708343,14322.9375
2020/11/27,17127.1,19549.64367,12306.39746,9535.708958,14191.61
2020/11/28,17730.7,19626.15234,11873.66602,9587.122251,14334.59
2020/11/29,18185.5,19691.46988,12090.49316,9627.236738,14376.681
2020/11/30,19698.1,19768.41775,11995.12012,9608.888053,14416.372
2020/12/01,18770.7,20026.95812,12248.85938,9785.584947,14673.837
2020/12/02,19218.8,19895.09861,12020.04004,9710.459857,14565.382
2020/12/03,19433.3,19889.02396,12202.64941,9704.148083,14557.378
2020/12/04,18658.1,19896.92671,12217.86523,9703.25637,14546.788
2020/12/05,19146.5,19821.98669,12030.58496,9735.312006,14549.498
2020/12/06,19379.9,19792.89266,11875.70215,9794.059469,14573.269
2020/12/07,19170.7,19527.5924,11915.875,9767.534201,14550.563
2020/12/08,18326.6,19821.73154,12148.42969,9790.384659,14639.38
2020/12/09,18546,19656.17055,12297.38574,9550.21475,14385.024
2020/12/10,18247.2,19940.49018,12316.96094,9763.049109,14720.665
2020/12/11,18023.6,19810.17236,11888.19922,9637.420836,14608.953
2020/12/12,18808.9,20021.91567,11894.26563,9672.519893,14810.632
2020/12/13,19176.8,20152.52293,12317.3418,9686.66942,14936.183
2020/12/14,19273.8,20553.64923,11940.73926,9803.111573,15376.864
2020/12/15,19434.9,20763.16217,11851.93066,9711.940107,15540.761
2020/12/16,21352.2,21084.74774,12013.58691,9744.843693,15860.91
2020/12/17,22825.4,21060.55957,11846.33887,9764.055763,16107.736
2020/12/18,23127.9,21690.04994,11534.81445,9860.997925,16685.492
2020/12/19,23844,22192.86037,12114.44727,9800.995634,17056.969
2020/12/20,23474.9,22703.7623,11686.72168,9801.95108,17592.523
2020/12/21,22728.5,23293.41891,12230.3125,9811.650775,18205.63
2020/12/22,23823.2,23927.30205,11987.85547,9722.087034,18765.822
2020/12/23,23257.9,24812.74654,11867.7002,9879.841653,19634.537
2020/12/24,23736.5,24452.33194,11801.75,9739.961914,19884.365
2020/12/25,24689.6,25363.7219,11796.01563,9958.396259,20821.648
2020/12/26,26454.4,26431.50887,11988.40625,9939.388865,21612.492
2020/12/27,26261.3,27190.49296,11990.91406,9906.8981,22334.844
2020/12/28,27057.8,27913.96266,11880.06641,9961.729513,23111.72
2020/12/29,27376,28555.04693,11929.15723,9949.245184,23939.57
2020/12/30,28868.7,29445.13426,11934.62793,9967.788605,24694.344
2020/12/31,28949.4,30594.84002,11563.1875,10090.68267,25722.113
2021/01/01,29359.9,30446.16221,11761.98047,10096.02798,26147.875
2021/01/02,32193.3,31158.37532,11804.23145,10096.74976,26769.312
2021/01/03,32958.9,32248.54808,11717.76465,10074.06709,27457.457
2021/01/04,32022.6,32967.63614,11881.63281,10106.70116,28083.355
2021/01/05,33991.5,33641.55164,11579.53027,10090.125,28702.94
2021/01/06,36793.2,34279.10701,11658.2373,10140.07645,29221.908
2021/01/07,39460.2,34496.76216,12087.47754,10037.71331,29388.148
2021/01/08,40599.3,34814.45575,11923.03223,10091.96649,29726.625
2021/01/09,40151.9,35009.95291,11522.54102,10104.33371,29955.451
2021/01/10,38192.2,35193.23417,12226.58594,10120.45391,30103.871
2021/01/11,35544.3,35087.30371,11695.99316,9998.944539,30067.99
2021/01/12,34076.1,34709.88152,11960.98145,9902.258318,29851.672
2021/01/13,37382.2,34868.6993,11621.85352,9746.253361,29629.701
2021/01/14,39175.7,34890.42365,11893.6582,9852.992211,29682.404
2021/01/15,36845.8,34917.22298,11963.16016,9976.734523,29734.371
2021/01/16,36019.5,34542.84474,12146.61035,9870.217145,29367.375
2021/01/17,35839.6,34049.37914,11619.62305,9762.896366,28914.996
2021/01/18,36613.2,33991.26728,11946.45801,9741.676968,28857.527
2021/01/19,36002.9,33599.77063,11822.09375,9780.803483,28576.676
2021/01/20,35476.3,33400.31211,11917.41699,9724.003217,28281.346
2021/01/21,30842.1,33202.13684,11679.94727,9646.265692,27968.34
2021/01/22,33000.5,32196.28181,11410.91797,8972.662224,26754.365
2021/01/23,32088.9,32855.19819,11701.82227,9612.612283,27582.748
2021/01/24,32241.3,32668.15304,11778.21094,9534.084355,27439.52
2021/01/25,32252.3,32751.66996,11685.73535,9609.660593,27552.28
2021/01/26,32502.1,32993.92442,11727.7207,9556.540032,27645.465
2021/01/27,30404,33231.75131,11896.66602,9706.787611,27952.7
2021/01/28,33374.8,32884.29868,11738.55664,9247.270558,27482.3
2021/01/29,34301.8,33354.01073,11757.74219,9712.24669,28364.814
2021/01/30,34283.1,31869.74248,11731.59863,9738.277251,28195.076
2021/01/31,33108.1,33737.67516,11824.21875,9757.311121,29066.219
2021/02/01,33515.7,34729.50096,11724.1123,9737.282092,29730.84
2021/02/02,35485.2,35314.38569,11374.94434,9742.493712,30386.91
2021/02/03,37646.8,36127.11827,11353.12207,9794.532809,31139.363
2021/02/04,36982.1,36954.83942,11581.41504,9848.215053,31975.135
2021/02/05,38297.6,37529.24375,11737.21191,9879.007948,32696.895
2021/02/06,39256.6,38598.08418,11817.8252,9954.396998,33656.613
2021/02/07,38852.9,38628.21663,11880.59961,10040.18485,34354.78
2021/02/08,46395.7,39807.07815,11758.30273,9991.59398,35301.895
2021/02/09,46508.6,41430.94501,11547.78027,10270.32476,36785.715
2021/02/10,44836,41447.96638,11520.99316,10235.09279,37338.7
2021/02/11,47990.7,42754.03321,11863.69922,10241.27356,38320.375
2021/02/12,47371.7,42985.605,11894.48828,10253.87247,38978.098
2021/02/13,47168.7,43313.889,11537.10352,10287.76664,39702.85
2021/02/14,48643.4,44937.98295,11906.32715,10326.80925,40727.38
2021/02/15,47936.3,45961.55453,11862.11523,10282.50919,41525.973
2021/02/16,49169.7,46854.19635,11905.05273,10331.27436,42327.902
2021/02/17,52079.2,47949.51483,11890.57129,10320.12791,43037.465
2021/02/18,51582.2,48254.37653,11689.79785,10246.58797,43408.38
2021/02/19,55906.6,48740.85305,11709.7041,10291.57726,43848.082
2021/02/20,55923.7,48906.13151,12011.0166,10254.2464,44121.832
2021/02/21,57433.8,49348.18821,11567.51172,10254.91111,44452.527
2021/02/22,54111.8,49821.68533,11990.59375,10305.44989,44858.656
2021/02/23,48911.2,50145.08482,11702.32715,10320.50058,45118.555
2021/02/24,49697.5,49905.3399,11423.18359,9961.988901,44678.3
2021/02/25,46928.5,50046.72787,12058.94238,10012.27327,44849.574
2021/02/26,46345.6,49178.84739,11603.88184,9613.857782,43994.73
2021/02/27,46136.7,49151.78268,11521.35352,9636.392345,44004.22
2021/02/28,45164,49158.27133,11227.91113,9619.493762,43922.242
2021/03/01,49595.5,48571.68169,11017.89648,9373.199463,43325.83
2021/03/02,48424.2,49572.22814,11560.5498,9992.852629,44538.848
2021/03/03,50395.1,49571.51837,11368.32813,9997.680442,44494.434
2021/03/04,48428,49317.57398,11868.32422,10099.40189,44485.887
2021/03/05,48792.5,48714.52293,11595.09863,9983.963563,44109.633
2021/03/06,48855.6,48871.03192,11724.1748,9984.906663,44174.08
2021/03/07,50982.3,49209.48956,11555.47168,9952.801838,44210.984
2021/03/08,52311,49404.18678,11613.56445,10064.13045,44547.41
2021/03/09,54879,49628.02439,11641.65918,10044.04662,44656.543
2021/03/10,55851.9,49576.27049,11355.37402,9813.937832,44427.08
2021/03/11,57799.5,49899.49162,11552.05859,9892.831046,44769.33
2021/03/12,57265.1,49949.96817,11407.22363,9854.024723,44878.62
2021/03/13,61195.3,50119.14268,11417.875,9937.325857,45251.133
2021/03/14,59113.7,50515.65464,11314.2002,10010.02424,45654.957
2021/03/15,55791.3,50739.17259,11412.94434,9985.84941,45978.824
2021/03/16,56889.7,51440.17869,11328.69629,9896.630012,46395.703
2021/03/17,58913.5,52044.17946,11564.56738,9889.646132,46821.31
2021/03/18,57656,52432.91982,11637.87109,9913.536068,47288.574
2021/03/19,58088,52687.19897,11834.79199,9897.328384,47611.22
2021/03/20,58093.4,53101.97951,11668.7041,9971.220732,48109.76
2021/03/21,57383.8,53432.39083,11806.32031,9942.196335,48439.65
2021/03/22,54158.3,53794.62517,11496.50391,9897.676986,48798.242
2021/03/23,54452.5,53992.49033,11315.49902,9863.355731,49152.74
2021/03/24,52325.4,54550.94455,11233.14746,9840.613385,49477.51
2021/03/25,51322.3,54724.34651,11706.25293,9756.656256,49605.605
2021/03/26,55036.1,54462.32486,11049.37207,9692.554152,49558.383
2021/03/27,55862.9,54775.19461,11151.50879,9856.082088,50053.36
2021/03/28,55765.2,54511.46178,11545.85645,10009.47022,50283.082
2021/03/29,57616.2,54841.8467,11319.12891,9986.173024,50490.066
2021/03/30,58771.3,55316.32149,11519.50977,9964.123264,50650.68
2021/03/31,58763.7,55722.05549,11377.13379,10030.67405,50881.297
2021/04/01,58718.3,55779.93241,11473.17676,9984.481227,50797.176
2021/04/02,58977.3,55494.70859,11659.55957,9980.401795,50621.707
2021/04/03,57059.9,55090.78686,11470.37012,9974.537305,50389.863
2021/04/04,58199.9,54785.06517,11702.62207,9985.529731,50190.7
2021/04/05,58993.4,54523.95961,11516.58789,9935.501547,49981.523
2021/04/06,57996.3,54556.24975,11783.0127,9997.496365,50015.98
2021/04/07,55948.7,54634.11327,11475.87402,9934.007029,49761.54
2021/04/08,58077.4,54046.51097,11883.14258,9954.443547,49491.785
2021/04/09,58118.7,53699.40967,11529.78809,9908.003583,49104.41
2021/04/10,59748.4,53060.6918,11512.73633,9920.255026,48791.137
2021/04/11,59978.7,53360.72205,11466.58496,10004.65683,48863.49
2021/04/12,59863.8,53113.40641,11655.04688,9968.812668,48683.41
2021/04/13,63540.9,52043.56351,11538.51172,10001.35262,48358.41
2021/04/14,62980.4,52805.42047,11520.50391,9987.789579,48459.785
2021/04/15,63216,53447.07109,11373.47461,10040.46596,48687.1
2021/04/16,61379.7,52834.72723,11800.4375,10021.94331,48402.348
2021/04/17,60041.9,52948.78736,11605.66602,9983.494786,48349.434
2021/04/18,56207.1,53122.45195,11787.77832,10019.51816,48443.066
2021/04/19,55646.1,53071.40296,11373.07324,9958.614433,48437.527
2021/04/20,56483.2,53719.01618,11550.90918,9916.123867,48652.613
2021/04/21,53820.2,53618.43641,11518.09668,9910.513704,48601.3
2021/04/22,51729.5,53638.62413,11312.19141,9797.718115,48537.05
2021/04/23,51143.6,53308.75001,11119.16797,9661.201275,48246.043
2021/04/24,50088.9,52916.64521,11096.78613,9441.670914,47818.156
2021/04/25,48963.6,52828.86061,10659.71875,9359.288252,47611.582
2021/04/26,54020.5,52718.02267,10529.4209,9329.430236,47613.625
2021/04/27,55036.5,53627.75865,11297.54199,9591.242509,48457.082
2021/04/28,54841.4,53847.86383,11452.59863,9718.342139,48722.02
2021/04/29,53560.8,53510.34315,11263.61328,9612.269885,48355.066
2021/04/30,57720.3,53186.85941,11281.84766,9600.155701,48134.645
2021/05/01,57807.1,53391.94326,11590.61328,9843.500022,48487.863
2021/05/02,56603.8,53120.77317,11328.66211,9806.460668,48136.85
2021/05/03,57169.8,52072.62616,11128.7207,9756.22271,47603.66
2021/05/04,53741.5,52317.83446,11351.69629,9839.003474,47603.406
2021/05/05,57441.3,51905.85686,11480.70313,9532.762266,46621.63
2021/05/06,56405.4,51760.47876,11230.45996,9769.008998,46663.87
2021/05/07,57337.2,50066.60483,11176.00488,9775.435482,45721.625
2021/05/08,58840.1,49987.64345,11201.94727,9798.964724,45297.66
2021/05/09,58238.3,48721.0063,11366.23828,9906.08548,44555.87
2021/05/10,55848.9,47039.84287,11316.9209,9906.892381,43578.863
2021/05/11,56695.7,47330.3817,11360.81641,9676.552315,42854.94
2021/05/12,49384.2,46741.83293,11332.83496,9764.387428,42178.24
2021/05/13,49704.6,45095.85048,10828.09766,9205.511103,40203.254
2021/05/14,49839.8,43364.96856,10561.75391,9143.053226,38960.74
2021/05/15,46708.8,42643.00557,10528.8291,9131.481169,38114.918
2021/05/16,46426.4,41976.46883,10522.87891,8991.500437,37024.836
2021/05/17,43541.3,41416.34226,10704.08594,9068.276156,36479.707
2021/05/18,42897.3,40578.23172,10760.21582,8961.373484,35532.094
2021/05/19,36720.5,39739.38069,10826.22949,8961.737936,34688.625
2021/05/20,40717.2,38728.23027,10729.16113,8769.536253,33543.055
2021/05/21,37297.4,37978.87627,10704.41797,8860.548973,32924.19
2021/05/22,37448.3,36960.62712,10497.55469,8735.623417,31891.424
2021/05/23,34679.7,36668.07751,10357.91113,8736.95583,31356.125
2021/05/24,38750.6,35996.23651,10432.04199,8662.012766,30709.21
2021/05/25,38378.3,35714.23972,10692.11621,8821.413416,30587.447
2021/05/26,39249.2,35348.12987,10681.6875,8800.252843,30102.236
2021/05/27,38417.3,35002.39692,10820.05957,8870.407736,29837.555
2021/05/28,35662.5,34495.9336,10812.13281,8763.474447,29286.371
2021/05/29,34584.6,33859.33611,10799.29492,8714.782593,28819.047
2021/05/30,35652.8,33513.02851,10794.2041,8579.082949,28306.926
2021/05/31,37298.6,33588.36708,10508.41699,8703.839432,28455.852
2021/06/01,36687.6,33712.88002,10573.93066,8728.416254,28499.648
2021/06/02,37555.8,33844.7246,10775.85938,8766.172857,28523.037
2021/06/03,39187.3,33880.00287,10838.25098,8777.555844,28530.023
2021/06/04,36851.3,33653.5516,10848.78418,8820.996954,28441.807
2021/06/05,35520,33644.9719,10407.96777,8783.778364,28424.889
2021/06/06,35815.4,33497.88077,10453.8125,8672.587002,28174.178
2021/06/07,33578,33648.33711,10705.61523,8648.972737,28324.863
2021/06/08,33382.9,33818.55048,10736.87988,8621.373055,28432.365
2021/06/09,37332.2,33935.21213,10640.43262,8635.196398,28470.598
2021/06/10,36649.4,34015.60119,10521.49121,8750.313574,28705.914
2021/06/11,37314.6,33743.14084,10678.66992,8749.116937,28611.56
2021/06/12,35467.5,33505.33877,10753.50293,8869.91755,28741.764
2021/06/13,39022.9,33522.58008,10465.39453,8785.717123,28581.008
2021/06/14,40529.4,34202.22622,10633.32031,8867.068641,28994.732
2021/06/15,40156.1,34557.22347,11023.49023,9012.981835,29330.479
2021/06/16,38336,34309.41718,11047.05176,8926.666894,29048.541
2021/06/17,38052,34193.03494,10942.54395,8815.722472,28802.27
2021/06/18,35749.4,33932.83142,10757.48633,8796.256171,28590.41
2021/06/19,35513.4,33625.1556,10613.98828,8765.582176,28365.844
2021/06/20,35595.8,33601.76293,10733.25977,8721.719157,28184.824
2021/06/21,31692,33558.50103,10784.25,8749.72462,28147.713
2021/06/22,32496.4,33106.78824,10819.80078,8551.232797,27675.766
2021/06/23,33674.3,33084.05188,10641.12695,8601.939902,27571.012
2021/06/24,34665.8,33123.64703,10860.37988,8717.480855,27667.484
2021/06/25,31594,32958.31316,10768.88672,8791.046062,27561.61
2021/06/26,32243.4,32629.5283,10855.77734,8680.328503,27205.92
2021/06/27,34678.5,32588.9358,10830.17578,8698.873225,27051.469
2021/06/28,34475.9,32533.20735,10709.89746,8739.82115,27027.793
2021/06/29,35834.7,32441.22788,10864.03613,8741.774223,26985.373
2021/06/30,35026.9,32393.94529,11124.95996,8780.295609,26891.234
2021/07/01,33543.6,32285.51808,10999.75488,8781.695265,26792.023
2021/07/02,33813.4,31876.51479,10902.00195,8655.763557,26349.629
2021/07/03,34742.8,31892.38086,10796.85254,8703.396908,26334.66
2021/07/04,35298.2,31860.28682,10939.13086,8749.388125,26331.254
2021/07/05,33687.8,31907.81104,11082.71094,8779.351759,26389.139
2021/07/06,34225.6,31833.03349,10775.58203,8645.114087,26287.836
